3.804487e-03,8.653445e-01
2.659064e-02,1.626249e-01
4.347742e-02,3.293556e-01
5.569006e-02,6.112249e-01
7.225570e-02,9.558243e-02
8.357412e-02,5.417780e-01
1.033926e-01,4.810493e-02
1.224989e-01,8.468892e-01
1.309200e-01,5.694080e-01
1.483453e-01,5.076162e-01
1.652835e-01,4.007625e-01
1.784011e-01,4.551620e-01
1.939015e-01,1.574607e-02
2.164584e-01,3.544225e-01
2.215972e-01,9.384847e-01
2.484489e-01,6.351933e-01
2.631555e-01,4.906236e-01
2.717581e-01,8.207427e-01
2.937513e-01,1.924774e-01
2.974759e-01,6.787957e-01
3.191887e-01,5.487427e-01
3.321101e-01,2.507049e-01
3.573713e-01,5.985228e-01
3.648126e-01,2.411567e-01
3.884715e-01,3.663046e-01
4.001109e-01,7.574785e-01
4.131478e-01,3.680082e-03
4.357316e-01,4.721089e-01
4.430089e-01,7.671789e-01
4.591108e-01,7.454189e-01
4.747285e-01,8.851359e-01
4.996569e-01,2.335145e-01
5.018020e-01,8.975266e-01
5.216621e-01,5.795275e-01
5.383554e-01,4.198819e-02
5.494068e-01,9.374296e-01
5.725427e-01,6.425474e-01
5.935594e-01,1.804495e-01
6.074900e-01,4.186000e-01
6.098570e-01,1.408232e-01
6.378857e-01,8.311416e-01
6.518455e-01,3.852580e-01
6.584284e-01,2.881150e-01
6.789082e-01,6.994045e-01
6.923970e-01,1.283551e-01
7.142793e-01,2.156301e-01
7.238843e-01,3.192310e-01
7.427954e-01,9.147682e-02
7.636942e-01,9.882078e-01
7.684628e-01,6.586399e-02
7.851094e-01,4.319046e-01
7.983524e-01,3.061316e-01
8.125180e-01,2.702994e-01
8.315446e-01,6.711919e-01
8.476386e-01,9.119706e-01
8.635698e-01,7.213361e-01
8.755770e-01,8.115542e-01
8.955720e-01,1.203787e-01
9.154426e-01,4.472634e-01
9.311599e-01,7.922443e-01
9.432903e-01,5.312248e-01
9.558463e-01,7.087856e-01
9.692011e-01,9.555228e-01
9.992208e-01,9.742653e-01
